longitude,latitude,light_intensity,geometry,index_right,quadkey,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices,light_intensity_category,avg_d_kbps_category,avg_u_kbps_category
55.35833522,25.2624996,175,POINT (55.358335216200025 25.2624996021),3276002,1.23E+15,72865,193486,7,1,1,High,moderate,fast
55.36250188,25.2624996,175,POINT (55.36250188290002 25.2624996021),3276004,1.23E+15,123939,48015,5,15,11,High,moderate,slow
55.36666855,25.2624996,175,POINT (55.36666854960002 25.2624996021),3276005,1.23E+15,116257,30784,8,111,41,High,moderate,slow
55.37083522,25.2624996,176,POINT (55.37083521630002 25.2624996021),3276005,1.23E+15,116257,30784,8,111,41,High,moderate,slow
55.37500188,25.2624996,177,POINT (55.37500188300002 25.2624996021),3276511,1.23E+15,180194,62058,7,84,37,High,fast,moderate
55.37916855,25.2624996,177,POINT (55.379168549700026 25.2624996021),3276512,1.23E+15,257636,159154,5,49,23,High,fast,fast
55.38333522,25.2624996,178,POINT (55.38333521640002 25.2624996021),3276515,1.23E+15,192416,111743,4,49,23,High,fast,moderate
55.38750188,25.2624996,179,POINT (55.38750188310002 25.2624996021),3276515,1.23E+15,192416,111743,4,49,23,High,fast,moderate
55.39166855,25.2624996,179,POINT (55.39166854980002 25.2624996021),3276516,1.23E+15,190633,117891,3,31,18,High,fast,moderate
55.39583522,25.2624996,178,POINT (55.395835216500025 25.2624996021),3276524,1.23E+15,239117,151538,3,39,22,High,fast,fast
55.40000188,25.2624996,178,POINT (55.40000188320002 25.2624996021),3276525,1.23E+15,203005,107312,3,68,31,High,fast,moderate
55.40416855,25.2624996,179,POINT (55.40416854990002 25.2624996021),3276528,1.23E+15,236120,193542,2,34,9,High,fast,fast
55.40833522,25.2624996,179,POINT (55.40833521660002 25.2624996021),3276528,1.23E+15,236120,193542,2,34,9,High,fast,fast
55.41250188,25.2624996,177,POINT (55.41250188330002 25.2624996021),3276529,1.23E+15,183224,215324,3,5,4,High,fast,fast
55.41666855,25.2624996,178,POINT (55.416668550000026 25.2624996021),3276562,1.23E+15,131917,93621,8,56,8,High,moderate,moderate
55.42083522,25.2624996,181,POINT (55.42083521670002 25.2624996021),3276563,1.23E+15,111502,83546,6,27,10,High,moderate,moderate
55.42500188,25.2624996,182,POINT (55.42500188340002 25.2624996021),3276563,1.23E+15,111502,83546,6,27,10,High,moderate,moderate
55.42916855,25.2624996,181,POINT (55.42916855010002 25.2624996021),3276566,1.23E+15,33483,31797,2,9,3,High,slow,slow
55.43333522,25.2624996,179,POINT (55.433335216800025 25.2624996021),3276567,1.23E+15,205817,155256,4,66,17,High,fast,fast
55.43750188,25.2624996,177,POINT (55.43750188350002 25.2624996021),3276578,1.23E+15,225624,150530,4,147,46,High,fast,fast
55.44166855,25.2624996,176,POINT (55.44166855020002 25.2624996021),3276578,1.23E+15,225624,150530,4,147,46,High,fast,fast
55.44583522,25.2624996,175,POINT (55.44583521690002 25.2624996021),3276579,1.23E+15,260369,145618,4,69,23,High,fast,moderate
55.45000188,25.2624996,175,POINT (55.45000188360002 25.2624996021),3276582,1.23E+15,175961,114204,5,65,21,High,fast,moderate
55.45416855,25.2624996,174,POINT (55.454168550300025 25.2624996021),3276583,1.23E+15,261792,171287,4,41,13,High,fast,fast
55.45833522,25.2624996,177,POINT (55.45833521700002 25.2624996021),3276583,1.23E+15,261792,171287,4,41,13,High,fast,fast
55.46250188,25.2624996,177,POINT (55.46250188370002 25.2624996021),3276722,1.23E+15,255631,179483,4,118,22,High,fast,fast
55.46666855,25.2624996,177,POINT (55.46666855040002 25.2624996021),3276723,1.23E+15,333952,207625,4,35,10,High,fast,fast
55.47083522,25.2624996,176,POINT (55.47083521710002 25.2624996021),3276726,1.23E+15,128307,92890,6,2,2,High,moderate,moderate
55.47500188,25.2624996,176,POINT (55.475001883800026 25.2624996021),3276726,1.23E+15,128307,92890,6,2,2,High,moderate,moderate
55.47916855,25.2624996,178,POINT (55.47916855050002 25.2624996021),3276727,1.23E+15,254763,177665,5,26,17,High,fast,fast
55.48333522,25.2624996,178,POINT (55.48333521720002 25.2624996021),3276738,1.23E+15,242935,150013,6,28,13,High,fast,fast
55.48750188,25.2624996,179,POINT (55.48750188390002 25.2624996021),3276739,1.23E+15,607878,329509,5,1,1,High,fast,fast
55.49166855,25.2624996,180,POINT (55.491668550600025 25.2624996021),3276739,1.23E+15,607878,329509,5,1,1,High,fast,fast
55.49583522,25.2624996,180,POINT (55.495835217300026 25.2624996021),3276742,1.23E+15,1997,6499,58,1,1,High,slow,slow
55.50000188,25.2624996,181,POINT (55.50000188400002 25.2624996021),3276743,1.23E+15,27827,5636,7,2,2,High,slow,slow
55.51250188,25.2624996,181,POINT (55.512501884100026 25.2624996021),3276769,1.23E+15,62962,76515,2,1,1,High,moderate,moderate
55.52083522,25.2624996,182,POINT (55.52083521750002 25.2624996021),3276771,1.23E+15,80928,62422,3,4,3,High,moderate,moderate
55.52500188,25.2624996,182,POINT (55.52500188420002 25.2624996021),3276781,1.23E+15,40022,39271,10,5,3,High,slow,slow
55.52916855,25.2624996,181,POINT (55.529168550900025 25.2624996021),3276781,1.23E+15,40022,39271,10,5,3,High,slow,slow
55.53333522,25.2624996,181,POINT (55.533335217600026 25.2624996021),3276782,1.23E+15,44775,47780,4,2,2,High,slow,slow
55.57500188,25.2624996,179,POINT (55.57500188460002 25.2624996021),3278296,1.23E+15,12830,3092,29,1,1,High,slow,slow
55.57916855,25.2624996,178,POINT (55.57916855130002 25.2624996021),3278296,1.23E+15,12830,3092,29,1,1,High,slow,slow
55.58333522,25.2624996,177,POINT (55.58333521800002 25.2624996021),3278297,1.23E+15,7565,1040,28,2,2,High,slow,slow
55.59166855,25.2624996,179,POINT (55.59166855140002 25.2624996021),3278310,1.23E+15,380116,227452,6,1,1,High,fast,fast
55.59583522,25.2624996,178,POINT (55.59583521810002 25.2624996021),3278310,1.23E+15,380116,227452,6,1,1,High,fast,fast
55.60416855,25.2624996,178,POINT (55.60416855150002 25.2624996021),3278311,1.23E+15,202629,123950,5,3,2,High,fast,moderate
55.60833522,25.2624996,178,POINT (55.608335218200025 25.2624996021),3278312,1.23E+15,433139,217521,5,36,6,High,fast,fast
55.61250188,25.2624996,177,POINT (55.61250188490002 25.2624996021),3278312,1.23E+15,433139,217521,5,36,6,High,fast,fast
55.61666855,25.2624996,177,POINT (55.61666855160002 25.2624996021),3278323,1.23E+15,431240,268377,5,7,3,High,fast,fast
55.85000189,25.2624996,180,POINT (55.85000188680002 25.2624996021),3278532,1.23E+15,506517,322584,4,2,1,High,fast,fast
55.85416855,25.2624996,183,POINT (55.85416855350002 25.2624996021),3278532,1.23E+15,506517,322584,4,2,1,High,fast,fast
55.85833522,25.2624996,183,POINT (55.858335220200026 25.2624996021),3278558,1.23E+15,485302,323511,10,1,1,High,fast,fast
55.87916855,25.2624996,179,POINT (55.879168553700026 25.2624996021),3278559,1.23E+15,304570,196149,4,10,5,High,fast,fast
55.88333522,25.2624996,178,POINT (55.88333522040002 25.2624996021),3278560,1.23E+15,315898,225131,4,15,6,High,fast,fast
55.88750189,25.2624996,178,POINT (55.88750188710002 25.2624996021),3278561,1.23E+15,243400,122419,5,8,3,High,fast,moderate
55.89166855,25.2624996,179,POINT (55.89166855380002 25.2624996021),3278561,1.23E+15,243400,122419,5,8,3,High,fast,moderate
55.89583522,25.2624996,177,POINT (55.895835220500025 25.2624996021),3278562,1.23E+15,92853,59516,6,3,2,High,moderate,moderate
56.17500189,25.2624996,168,POINT (56.17500188940002 25.2624996021),3278780,1.23E+15,61185,6938,13,2,2,High,moderate,slow
56.35000189,25.2624996,169,POINT (56.35000189080002 25.2624996021),3286149,1.23E+15,436776,266342,4,3,1,High,fast,fast
56.35416856,25.2624996,167,POINT (56.35416855750002 25.2624996021),3286149,1.23E+15,436776,266342,4,3,1,High,fast,fast
56.35833522,25.2624996,166,POINT (56.35833522420002 25.2624996021),3286150,1.23E+15,243745,133452,5,4,3,High,fast,moderate
56.36250189,25.2624996,164,POINT (56.36250189090002 25.2624996021),3286152,1.23E+15,189754,121990,91,57,6,High,fast,moderate
51.53333519,25.25833294,0,POINT (51.53333518560002 25.2583329354),3273997,1.23E+15,146130,91446,4,24,14,Low,moderate,moderate
51.53750185,25.25833294,0,POINT (51.537501852300025 25.2583329354),3274000,1.23E+15,90216,38431,5,61,24,Low,moderate,slow
51.54166852,25.25833294,0,POINT (51.54166851900002 25.2583329354),3274000,1.23E+15,90216,38431,5,61,24,Low,moderate,slow
51.54583519,25.25833294,0,POINT (51.54583518570002 25.2583329354),3274001,1.23E+15,121702,60440,4,78,27,Low,moderate,moderate
51.55000185,25.25833294,0,POINT (51.55000185240002 25.2583329354),3274023,1.23E+15,106760,55037,4,69,22,Low,moderate,moderate
51.55416852,25.25833294,0,POINT (51.55416851910002 25.2583329354),3274024,1.23E+15,132283,44731,5,56,36,Low,moderate,slow
51.55833519,25.25833294,0,POINT (51.558335185800026 25.2583329354),3274024,1.23E+15,132283,44731,5,56,36,Low,moderate,slow
51.56250185,25.25833294,0,POINT (51.56250185250002 25.2583329354),3274026,1.23E+15,86608,34906,4,45,15,Low,moderate,slow
51.58750185,25.25833294,0,POINT (51.58750185270002 25.2583329354),3274036,1.23E+15,212551,135461,9,3,2,Low,fast,moderate
51.59166852,25.25833294,0,POINT (51.59166851940002 25.2583329354),3274036,1.23E+15,212551,135461,9,3,2,Low,fast,moderate
51.59583519,25.25833294,0,POINT (51.595835186100025 25.2583329354),3274043,1.23E+15,48142,41785,4,1,1,Low,slow,slow
51.60833519,25.25833294,0,POINT (51.60833518620002 25.2583329354),3274044,1.23E+15,47115,33138,113,1,1,Low,slow,slow
51.61250185,25.25833294,0,POINT (51.61250185290002 25.2583329354),3274044,1.23E+15,47115,33138,113,1,1,Low,slow,slow
55.27500188,25.25833294,184,POINT (55.27500188220002 25.2583329354),3275821,1.23E+15,146677,16218,7,4,4,High,moderate,slow
55.27916855,25.25833294,185,POINT (55.27916854890002 25.2583329354),3275822,1.23E+15,149508,55299,3,1,1,High,moderate,moderate
55.28333522,25.25833294,184,POINT (55.283335215600026 25.2583329354),3275924,1.23E+15,189799,115065,3,505,155,High,fast,moderate
55.28750188,25.25833294,185,POINT (55.28750188230002 25.2583329354),3275924,1.23E+15,189799,115065,3,505,155,High,fast,moderate
55.29166855,25.25833294,185,POINT (55.29166854900002 25.2583329354),3275925,1.23E+15,190005,115888,3,713,286,High,fast,moderate
55.29583522,25.25833294,185,POINT (55.29583521570002 25.2583329354),3275928,1.23E+15,192431,114425,5,1238,368,High,fast,moderate
55.30000188,25.25833294,184,POINT (55.300001882400025 25.2583329354),3275929,1.23E+15,188630,111188,4,1111,335,High,fast,moderate
55.30416855,25.25833294,184,POINT (55.30416854910003 25.2583329354),3275929,1.23E+15,188630,111188,4,1111,335,High,fast,moderate
55.30833522,25.25833294,184,POINT (55.30833521580002 25.2583329354),3275940,1.23E+15,220554,130951,3,701,203,High,fast,moderate
55.31250188,25.25833294,185,POINT (55.31250188250002 25.2583329354),3275941,1.23E+15,59435,38297,5,74,52,High,moderate,slow
55.31666855,25.25833294,183,POINT (55.31666854920002 25.2583329354),3275944,1.23E+15,129419,71333,4,84,60,High,moderate,moderate
55.32083522,25.25833294,180,POINT (55.320835215900026 25.2583329354),3275944,1.23E+15,129419,71333,4,84,60,High,moderate,moderate
55.32500188,25.25833294,178,POINT (55.32500188260002 25.2583329354),3275945,1.23E+15,160806,95725,4,296,157,High,fast,moderate
55.32916855,25.25833294,178,POINT (55.32916854930002 25.2583329354),3275987,1.23E+15,211751,135886,3,353,115,High,fast,moderate
55.33333522,25.25833294,179,POINT (55.33333521600002 25.2583329354),3275988,1.23E+15,145947,65792,7,236,98,High,moderate,moderate
55.33750188,25.25833294,180,POINT (55.337501882700025 25.2583329354),3275988,1.23E+15,145947,65792,7,236,98,High,moderate,moderate
55.34166855,25.25833294,179,POINT (55.341668549400026 25.2583329354),3275991,1.23E+15,101669,121540,6,116,95,High,moderate,moderate
55.34583522,25.25833294,178,POINT (55.34583521610002 25.2583329354),3275992,1.23E+15,92935,118756,7,391,339,High,moderate,moderate
55.35000188,25.25833294,177,POINT (55.35000188280002 25.2583329354),3276003,1.23E+15,40625,57914,7,2,2,High,slow,moderate
55.35416855,25.25833294,176,POINT (55.35416854950002 25.2583329354),3276003,1.23E+15,40625,57914,7,2,2,High,slow,moderate
55.37500188,25.25833294,177,POINT (55.37500188300002 25.2583329354),3276513,1.23E+15,239439,62348,6,15,10,High,fast,moderate
55.37916855,25.25833294,178,POINT (55.379168549700026 25.2583329354),3276514,1.23E+15,57337,49422,4,6,2,High,moderate,slow
55.38333522,25.25833294,177,POINT (55.38333521640002 25.2583329354),3276517,1.23E+15,265259,121340,3,20,6,High,fast,moderate
55.38750188,25.25833294,177,POINT (55.38750188310002 25.2583329354),3276517,1.23E+15,265259,121340,3,20,6,High,fast,moderate
55.39166855,25.25833294,178,POINT (55.39166854980002 25.2583329354),3276518,1.23E+15,244405,120498,4,134,32,High,fast,moderate
55.39583522,25.25833294,178,POINT (55.395835216500025 25.2583329354),3276526,1.23E+15,258492,135497,3,101,24,High,fast,moderate
55.40000188,25.25833294,177,POINT (55.40000188320002 25.2583329354),3276527,1.23E+15,275870,173315,3,46,16,High,fast,fast
55.40416855,25.25833294,178,POINT (55.40416854990002 25.2583329354),3276530,1.23E+15,210219,70400,6,1,1,High,fast,moderate
55.40833522,25.25833294,178,POINT (55.40833521660002 25.2583329354),3276530,1.23E+15,210219,70400,6,1,1,High,fast,moderate
55.41250188,25.25833294,179,POINT (55.41250188330002 25.2583329354),3276531,1.23E+15,48193,55987,4,4,4,High,slow,moderate
55.41666855,25.25833294,181,POINT (55.416668550000026 25.2583329354),3276564,1.23E+15,27811,36798,4,5,5,High,slow,slow
55.42083522,25.25833294,180,POINT (55.42083521670002 25.2583329354),3276565,1.23E+15,31213,29816,2,16,3,High,slow,slow
55.42500188,25.25833294,181,POINT (55.42500188340002 25.2583329354),3276565,1.23E+15,31213,29816,2,16,3,High,slow,slow
55.42916855,25.25833294,181,POINT (55.42916855010002 25.2583329354),3276568,1.23E+15,278139,173570,3,15,10,High,fast,fast
55.43333522,25.25833294,180,POINT (55.433335216800025 25.2583329354),3276569,1.23E+15,277268,189023,4,94,23,High,fast,fast
55.43750188,25.25833294,179,POINT (55.43750188350002 25.2583329354),3276580,1.23E+15,285800,173347,4,78,21,High,fast,fast
55.44166855,25.25833294,179,POINT (55.44166855020002 25.2583329354),3276580,1.23E+15,285800,173347,4,78,21,High,fast,fast
55.44583522,25.25833294,175,POINT (55.44583521690002 25.2583329354),3276581,1.23E+15,249654,141395,4,38,11,High,fast,moderate
55.45000188,25.25833294,174,POINT (55.45000188360002 25.2583329354),3276584,1.23E+15,205479,149592,4,87,28,High,fast,moderate
55.45416855,25.25833294,174,POINT (55.454168550300025 25.2583329354),3276585,1.23E+15,191254,140753,4,75,23,High,fast,moderate
55.45833522,25.25833294,175,POINT (55.45833521700002 25.2583329354),3276585,1.23E+15,191254,140753,4,75,23,High,fast,moderate
55.46250188,25.25833294,176,POINT (55.46250188370002 25.2583329354),3276724,1.23E+15,299538,190154,3,70,23,High,fast,fast
55.46666855,25.25833294,176,POINT (55.46666855040002 25.2583329354),3276725,1.23E+15,254654,162718,5,54,19,High,fast,fast
55.47083522,25.25833294,177,POINT (55.47083521710002 25.2583329354),3276728,1.23E+15,212014,135344,4,34,13,High,fast,moderate
55.47500188,25.25833294,177,POINT (55.475001883800026 25.2583329354),3276728,1.23E+15,212014,135344,4,34,13,High,fast,moderate
55.47916855,25.25833294,177,POINT (55.47916855050002 25.2583329354),3276729,1.23E+15,237128,155146,5,19,12,High,fast,fast
55.48333522,25.25833294,179,POINT (55.48333521720002 25.2583329354),3276740,1.23E+15,234279,130909,5,19,10,High,fast,moderate
55.48750188,25.25833294,179,POINT (55.48750188390002 25.2583329354),3276741,1.23E+15,360210,259113,4,32,16,High,fast,fast
55.49166855,25.25833294,180,POINT (55.491668550600025 25.2583329354),3276741,1.23E+15,360210,259113,4,32,16,High,fast,fast
55.49583522,25.25833294,180,POINT (55.495835217300026 25.2583329354),3276744,1.23E+15,367501,227809,5,21,9,High,fast,fast
55.50000188,25.25833294,180,POINT (55.50000188400002 25.2583329354),3276745,1.23E+15,221460,143915,4,17,8,High,fast,moderate
55.51250188,25.25833294,179,POINT (55.512501884100026 25.2583329354),3276770,1.23E+15,19115,6507,4,2,1,High,slow,slow
55.51666855,25.25833294,181,POINT (55.51666855080002 25.2583329354),3276772,1.23E+15,270973,98267,3,2,1,High,fast,moderate
55.52083522,25.25833294,181,POINT (55.52083521750002 25.2583329354),3276773,1.23E+15,150197,65444,5,13,4,High,fast,moderate
55.52500188,25.25833294,182,POINT (55.52500188420002 25.2583329354),3276783,1.23E+15,204390,132342,4,14,9,High,fast,moderate
55.52916855,25.25833294,181,POINT (55.529168550900025 25.2583329354),3276783,1.23E+15,204390,132342,4,14,9,High,fast,moderate
55.53333522,25.25833294,181,POINT (55.533335217600026 25.2583329354),3276784,1.23E+15,216329,126453,4,18,8,High,fast,moderate
55.53750188,25.25833294,179,POINT (55.53750188430002 25.2583329354),3276785,1.23E+15,241081,198751,3,1,1,High,fast,fast
55.55000188,25.25833294,175,POINT (55.550001884400025 25.2583329354),3278287,1.23E+15,564181,323957,3,2,1,High,fast,fast
55.55833522,25.25833294,176,POINT (55.55833521780002 25.2583329354),3278288,1.23E+15,497675,273899,7,3,1,High,fast,fast
55.56250188,25.25833294,177,POINT (55.56250188450002 25.2583329354),3278288,1.23E+15,497675,273899,7,3,1,High,fast,fast
55.60416855,25.25833294,180,POINT (55.60416855150002 25.2583329354),3278313,1.23E+15,303447,206365,6,8,6,High,fast,fast
55.60833522,25.25833294,177,POINT (55.608335218200025 25.2583329354),3278314,1.23E+15,333098,175015,5,7,5,High,fast,fast
55.61250188,25.25833294,177,POINT (55.61250188490002 25.2583329354),3278314,1.23E+15,333098,175015,5,7,5,High,fast,fast
55.63750189,25.25833294,177,POINT (55.63750188510002 25.2583329354),3278342,1.23E+15,175892,51088,17,5,1,High,fast,moderate
55.64583522,25.25833294,175,POINT (55.645835218500025 25.2583329354),3278343,1.23E+15,1139,5900,5,1,1,High,slow,slow
55.65000189,25.25833294,176,POINT (55.65000188520003 25.2583329354),3278343,1.23E+15,1139,5900,5,1,1,High,slow,slow
55.65416855,25.25833294,177,POINT (55.65416855190002 25.2583329354),3278344,1.23E+15,650002,328168,8,1,1,High,fast,fast
55.65833522,25.25833294,176,POINT (55.65833521860002 25.2583329354),3278351,1.23E+15,286393,283696,6,1,1,High,fast,fast
55.66250189,25.25833294,177,POINT (55.66250188530002 25.2583329354),3278352,1.23E+15,599196,323515,7,1,1,High,fast,fast
55.66666855,25.25833294,178,POINT (55.666668552000026 25.2583329354),3278352,1.23E+15,599196,323515,7,1,1,High,fast,fast
